client_id,date_inscription,genre,age,type_client,ville,pays,programme_fidelite,nombre_locations_total,revenu_annuel,métier
978,2022-03-25 08:53:58.942204,Homme,78,Particulier,Paris,France,False,1,64411.0,Retraité
979,2022-07-26 08:53:58.942208,Homme,60,Particulier,Marseille,France,False,3,67063.0,Retraité
980,2023-01-22 08:53:58.942210,Homme,50,Particulier,Bordeaux,France,False,4,32991.0,Étudiant
981,2023-09-20 08:53:58.942213,Homme,60,Particulier,Bordeaux,France,True,5,,Sans emploi
982,2023-03-02 08:53:58.942215,Homme,75,Particulier,Bordeaux,France,True,3,34029.0,Artisan
983,2024-02-06 08:53:58.942218,Femme,78,Particulier,Paris,France,False,3,34406.0,Commerçant
984,2023-09-11 08:53:58.942220,Femme,44,Particulier,Marseille,France,False,3,59422.0,Artisan
985,2023-01-26 08:53:58.942222,Femme,70,Particulier,Toulouse,France,True,3,,Artisan
986,2022-06-23 08:53:58.942225,Femme,52,Particulier,Nice,France,True,5,,Étudiant
987,2022-07-08 08:53:58.942228,Femme,51,Particulier,Paris,France,False,2,44008.0,Retraité
988,2022-06-09 08:53:58.942231,Homme,49,Professionnel,Nice,France,False,1,26793.0,Artisan
989,2023-04-21 08:53:58.942233,Homme,21,Particulier,Lyon,France,False,9,48053.0,Artisan
990,2023-07-18 08:53:58.942236,Femme,42,Professionnel,Lyon,France,True,3,66030.0,Commerçant
991,2022-06-23 08:53:58.942239,Femme,67,Particulier,Lyon,France,False,2,48200.0,Inconnu
992,2023-03-24 08:53:58.942241,Homme,38,Particulier,Bordeaux,France,False,2,78367.0,Commerçant
993,2022-12-03 08:53:58.942244,Femme,63,Professionnel,Nice,France,False,2,69806.0,Étudiant
994,2023-07-12 08:53:58.942247,Femme,76,Professionnel,Nantes,France,False,3,44999.0,Inconnu
995,2023-05-26 08:53:58.942249,Homme,37,Particulier,Lyon,France,True,1,41494.0,Commerçant
996,2022-11-09 08:53:58.942252,Homme,76,Particulier,Paris,France,False,1,61440.0,Retraité
997,2022-12-19 08:53:58.942254,Homme,28,Particulier,Nantes,France,True,8,,Cadre
998,2024-10-23 08:53:58.942257,Femme,49,Professionnel,Toulouse,France,False,2,62781.0,Étudiant
999,2024-07-30 08:53:58.942259,Femme,32,Particulier,Lyon,France,False,1,46453.0,Commerçant
1000,2024-03-03 08:53:58.942261,Homme,77,Particulier,Strasbourg,France,False,4,,Commerçant
1001,2024-04-23 08:53:58.942264,Femme,34,Particulier,Bordeaux,France,False,1,54719.0,Cadre
1002,2022-05-06 08:53:58.942267,Femme,30,Particulier,Bordeaux,France,False,3,54054.0,Commerçant
1003,2023-09-25 08:53:58.942269,Homme,43,Particulier,Toulouse,France,False,4,77526.0,Étudiant
1004,2024-05-26 08:53:58.942272,Femme,50,Professionnel,Toulouse,France,False,3,21466.0,Étudiant
1005,2022-03-04 08:53:58.942274,Autre,24,Professionnel,Lyon,France,False,2,78148.0,Cadre
1006,2023-01-29 08:53:58.942277,Homme,73,Particulier,Strasbourg,France,False,4,44497.0,Commerçant
1007,2024-03-05 08:53:58.942279,Femme,29,Particulier,Nice,France,False,3,39721.0,Artisan
1008,2022-11-08 08:53:58.942282,Femme,57,Particulier,Lyon,France,False,2,49666.0,Artisan
1009,2023-02-26 08:53:58.942284,Homme,32,Professionnel,Lyon,France,False,1,37021.0,Commerçant
1010,2024-12-25 08:53:58.942287,Homme,72,Professionnel,Paris,France,True,2,50990.0,Cadre
1011,2022-10-15 08:53:58.942289,Homme,19,Particulier,Paris,France,False,1,38087.0,Inconnu
1012,2024-09-04 08:53:58.942292,Homme,24,Particulier,Bordeaux,France,True,2,34549.0,Étudiant
1013,2023-07-31 08:53:58.942295,Homme,60,Particulier,Marseille,France,False,3,69739.0,Inconnu
1014,2022-10-14 08:53:58.942297,Homme,21,Particulier,Paris,France,False,1,78938.0,Inconnu
1015,2023-06-29 08:53:58.942299,Femme,40,Particulier,Toulouse,France,False,3,29157.0,Cadre
1016,2022-09-12 08:53:58.942302,Femme,31,Particulier,Nantes,France,False,3,78520.0,Artisan
1017,2023-03-15 08:53:58.942305,Femme,75,Professionnel,Lyon,France,False,2,41057.0,Sans emploi
1018,2024-06-30 08:53:58.942307,Homme,62,Professionnel,Nantes,France,False,5,24618.0,Cadre
1019,2023-05-10 08:53:58.942310,Homme,41,Professionnel,Nice,France,False,1,24067.0,Sans emploi
1020,2022-11-19 08:53:58.942312,Femme,69,Particulier,Marseille,France,False,3,21223.0,Commerçant
1021,2022-09-08 08:53:58.942315,Femme,55,Particulier,Paris,France,False,3,33822.0,Retraité
1022,2024-12-17 08:53:58.942317,Homme,64,Professionnel,Marseille,France,False,2,22629.0,Sans emploi
1023,2023-03-01 08:53:58.942320,Homme,23,Particulier,Lille,France,False,2,,Retraité
1024,2024-06-09 08:53:58.942322,Femme,64,Particulier,Paris,France,True,7,39770.0,Commerçant
1025,2024-05-16 08:53:58.942325,Homme,35,Professionnel,Bordeaux,France,True,2,46136.0,Sans emploi
1026,2023-02-23 08:53:58.942329,Homme,60,Particulier,Paris,France,False,1,,Sans emploi
1027,2022-06-23 08:53:58.942333,Homme,52,Professionnel,Toulouse,France,False,2,66076.0,Inconnu
1028,2022-04-03 08:53:58.942337,Homme,68,Professionnel,Toulouse,France,False,1,36919.0,Commerçant
1029,2022-07-18 08:53:58.942341,Homme,22,Particulier,Bordeaux,France,False,4,46228.0,Artisan
1030,2024-08-23 08:53:58.942346,Homme,39,Particulier,Marseille,France,False,1,30313.0,Sans emploi
1031,2024-11-18 08:53:58.942350,Femme,31,Particulier,Paris,France,False,4,42625.0,Retraité
1032,2024-02-03 08:53:58.942353,Femme,37,Professionnel,Nice,France,False,2,47041.0,Retraité
1033,2024-08-29 08:53:58.942356,Homme,71,Particulier,Bordeaux,France,False,1,38025.0,Retraité
1034,2024-08-04 08:53:58.942358,Femme,54,Particulier,Paris,France,True,1,70765.0,Commerçant
1035,2024-01-14 08:53:58.942361,Femme,43,Professionnel,Lille,France,False,2,49491.0,Sans emploi
1036,2023-08-30 08:53:58.942363,Femme,27,Particulier,Lille,France,True,3,56974.0,Cadre
1037,2024-09-12 08:53:58.942366,Femme,46,Particulier,Toulouse,France,True,2,76839.0,Artisan
1038,2022-10-06 08:53:58.942368,Femme,26,Particulier,Paris,France,False,4,44693.0,Cadre
1039,2024-05-02 08:53:58.942370,Femme,50,Particulier,Paris,France,True,3,33835.0,Sans emploi
1040,2022-06-23 08:53:58.942373,Femme,57,Professionnel,Strasbourg,France,True,2,38080.0,Étudiant
1041,2024-03-22 08:53:58.942375,Homme,28,Professionnel,Nice,France,False,3,72039.0,Cadre
1042,2024-09-15 08:53:58.942378,Femme,56,Particulier,Lyon,France,True,1,29329.0,Retraité
1043,2023-08-29 08:53:58.942380,Femme,35,Professionnel,Nantes,France,False,1,26069.0,Commerçant
1044,2023-09-25 08:53:58.942383,Femme,19,Particulier,Bordeaux,France,False,3,,Cadre
1045,2022-10-15 08:53:58.942385,Femme,49,Particulier,Paris,France,False,2,31247.0,Étudiant
1046,2025-01-20 08:53:58.942388,Femme,62,Particulier,Lyon,France,True,4,32927.0,Sans emploi
1047,2022-08-14 08:53:58.942390,Femme,67,Particulier,Paris,France,False,2,26301.0,Commerçant
1048,2022-06-28 08:53:58.942393,Femme,56,Particulier,Paris,France,False,3,21615.0,Commerçant
1049,2024-10-22 08:53:58.942395,Homme,49,Particulier,Paris,France,False,1,34837.0,Artisan
1050,2022-07-12 08:53:58.942397,Homme,28,Particulier,Nice,France,True,2,48697.0,Artisan
1051,2022-04-14 08:53:58.942400,Homme,23,Particulier,Toulouse,France,False,9,22645.0,Commerçant
1052,2022-11-20 08:53:58.942403,Femme,24,Particulier,Nice,France,False,1,54338.0,Cadre
1053,2024-12-09 08:53:58.942405,Homme,54,Particulier,Bordeaux,France,False,1,47289.0,Commerçant
1054,2022-03-28 08:53:58.942408,Homme,43,Professionnel,Lille,France,False,2,22142.0,Retraité
1055,2022-09-23 08:53:58.942410,Femme,45,Particulier,Toulouse,France,False,3,74581.0,Inconnu
1056,2023-06-20 08:53:58.942413,Femme,37,Particulier,Paris,France,False,2,38538.0,Inconnu
1057,2022-05-08 08:53:58.942415,Homme,51,Particulier,Paris,France,False,1,53173.0,Commerçant
1058,2023-04-05 08:53:58.942417,Homme,53,Professionnel,Strasbourg,France,True,1,58866.0,Commerçant
1059,2023-12-27 08:53:58.942420,Homme,29,Professionnel,Marseille,France,False,1,28600.0,Commerçant
1060,2024-12-28 08:53:58.942423,Femme,38,Particulier,Lyon,France,True,3,26527.0,Étudiant
1061,2023-09-16 08:53:58.942425,Homme,42,Particulier,Paris,France,False,1,46414.0,Sans emploi
1062,2023-05-29 08:53:58.942428,Homme,78,Particulier,Paris,France,True,1,,Commerçant
1063,2024-04-30 08:53:58.942430,Homme,22,Particulier,Nantes,France,False,4,34291.0,Cadre
1064,2024-05-18 08:53:58.942433,Homme,43,Professionnel,Paris,France,False,4,58509.0,Artisan
1065,2023-12-03 08:53:58.942436,Autre,58,Professionnel,Paris,France,False,6,56607.0,Cadre
1066,2023-07-23 08:53:58.942439,Femme,22,Professionnel,Paris,France,False,2,42664.0,Commerçant
1067,2022-07-17 08:53:58.942441,Homme,49,Particulier,Paris,France,True,2,54508.0,Inconnu
1068,2023-12-16 08:53:58.942444,Homme,53,Professionnel,Lyon,France,False,6,42160.0,Étudiant
1069,2024-05-04 08:53:58.942446,Homme,34,Professionnel,Paris,France,False,4,33506.0,Étudiant
1070,2023-10-01 08:53:58.942449,Homme,19,Professionnel,Paris,France,False,4,49249.0,Artisan
1071,2024-02-04 08:53:58.942451,Homme,19,Particulier,Bordeaux,France,False,2,54461.0,Artisan
1072,2024-12-03 08:53:58.942454,Femme,33,Particulier,Marseille,France,False,6,75506.0,Cadre
1073,2024-04-11 08:53:58.942456,Homme,20,Professionnel,Paris,France,False,4,,Commerçant
1074,2024-10-04 08:53:58.942459,Homme,76,Particulier,Toulouse,France,True,2,44954.0,Commerçant
1075,2023-04-27 08:53:58.942461,Femme,79,Professionnel,Toulouse,France,False,3,31072.0,Commerçant
1076,2022-06-18 08:53:58.942464,Homme,27,Professionnel,Nantes,France,False,2,61705.0,Étudiant
1077,2024-05-07 08:53:58.942467,Femme,56,Professionnel,Strasbourg,France,True,4,47428.0,Commerçant
1078,2022-09-07 08:53:58.942469,Homme,45,Particulier,Lyon,France,False,1,32307.0,Cadre
1079,2024-05-14 08:53:58.942767,Femme,45,Particulier,Bordeaux,France,False,1,29089.0,Sans emploi
1080,2025-01-05 08:53:58.942782,Femme,47,Professionnel,Lyon,France,False,1,58452.0,Sans emploi
1081,2022-07-02 08:53:58.942785,Femme,59,Particulier,Nice,France,False,10,47876.0,Sans emploi
1082,2024-09-04 08:53:58.942789,Femme,59,Particulier,Bordeaux,France,False,2,52137.0,Commerçant
1083,2023-12-15 08:53:58.942791,Homme,69,Professionnel,Paris,France,False,3,29745.0,Étudiant
1084,2024-05-05 08:53:58.942794,Femme,64,Particulier,Paris,France,True,1,46978.0,Retraité
1085,2023-04-19 08:53:58.942797,Femme,24,Particulier,Paris,France,False,1,66035.0,Commerçant
1086,2024-04-11 08:53:58.942799,Homme,33,Particulier,Nice,France,False,3,,Cadre
1087,2023-02-23 08:53:58.942802,Homme,29,Particulier,Nice,France,False,2,43756.0,Retraité
1088,2022-05-01 08:53:58.942805,Homme,62,Particulier,Paris,France,True,1,26193.0,Sans emploi
1089,2022-06-07 08:53:58.942807,Femme,77,Professionnel,Bordeaux,France,True,1,65146.0,Artisan
1090,2025-01-26 08:53:58.942810,Femme,67,Professionnel,Nice,France,False,3,20231.0,Commerçant
1091,2022-11-22 08:53:58.942817,Homme,41,Particulier,Nice,France,True,3,54095.0,Artisan
1092,2023-07-10 08:53:58.942821,Homme,45,Particulier,Lyon,France,False,1,33765.0,Commerçant
1093,2023-04-18 08:53:58.942826,Femme,69,Professionnel,Bordeaux,France,False,4,41404.0,Artisan
1094,2025-01-10 08:53:58.942830,Homme,40,Particulier,Lille,France,False,2,24946.0,Cadre
1095,2024-07-14 08:53:58.942834,Femme,26,Professionnel,Paris,France,False,4,61334.0,Inconnu
1096,2024-08-01 08:53:58.942838,Femme,26,Professionnel,Marseille,France,True,4,40157.0,Étudiant
1097,2024-12-06 08:53:58.942842,Femme,67,Particulier,Toulouse,France,False,6,35419.0,Cadre
1098,2025-01-22 08:53:58.942847,Femme,47,Particulier,Bordeaux,France,False,4,61601.0,Commerçant
1099,2024-04-29 08:53:58.942851,Femme,76,Professionnel,Marseille,France,False,3,50187.0,Sans emploi
1100,2024-10-02 08:53:58.942856,Homme,30,Particulier,Marseille,France,False,2,52589.0,Artisan
1101,2025-01-05 08:53:58.942861,Femme,28,Particulier,Strasbourg,France,True,3,,Artisan
1102,2022-09-04 08:53:58.942865,Homme,56,Professionnel,Nice,France,False,3,71761.0,Étudiant
1103,2024-09-20 08:53:58.942868,Femme,19,Particulier,Paris,France,False,2,59934.0,Étudiant
1104,2023-08-03 08:53:58.942870,Femme,79,Particulier,Toulouse,France,False,1,26412.0,Cadre
1105,2022-11-01 08:53:58.942873,Femme,62,Particulier,Strasbourg,France,False,2,37321.0,Sans emploi
1106,2023-01-31 08:53:58.942875,Homme,64,Particulier,Bordeaux,France,False,9,,Commerçant
1107,2023-09-05 08:53:58.942878,Femme,31,Particulier,Paris,France,False,1,56266.0,Sans emploi
1108,2022-12-03 08:53:58.942880,Homme,58,Professionnel,Nice,France,True,1,40781.0,Étudiant
1109,2022-06-30 08:53:58.942883,Femme,23,Particulier,Nice,France,False,4,56854.0,Commerçant
1110,2023-11-06 08:53:58.942885,Femme,73,Professionnel,Strasbourg,France,True,4,22316.0,Artisan
1111,2024-02-06 08:53:58.942888,Femme,55,Particulier,Bordeaux,France,False,1,24934.0,Retraité
1112,2023-10-03 08:53:58.942891,Homme,79,Professionnel,Nice,France,False,3,73911.0,Artisan
1113,2022-10-18 08:53:58.942893,Homme,43,Particulier,Toulouse,France,False,5,30077.0,Cadre
1114,2023-01-16 08:53:58.942896,Femme,63,Professionnel,Strasbourg,France,False,2,42554.0,Retraité
1115,2022-06-26 08:53:58.942898,Femme,75,Professionnel,Marseille,France,False,1,30500.0,Inconnu
1116,2024-11-02 08:53:58.942901,Homme,38,Particulier,Nantes,France,False,3,,Commerçant
1117,2022-08-04 08:53:58.942903,Homme,21,Particulier,Paris,France,False,3,43866.0,Cadre
1118,2022-04-08 08:53:58.942906,Femme,38,Particulier,Paris,France,False,1,32702.0,Cadre
1119,2024-12-16 08:53:58.942908,Femme,43,Professionnel,Paris,France,False,3,49268.0,Commerçant
1120,2022-03-07 08:53:58.942911,Femme,29,Particulier,Bordeaux,France,False,2,40017.0,Étudiant
1121,2022-06-07 08:53:58.942913,Femme,22,Professionnel,Paris,France,False,1,78004.0,Inconnu
1122,2022-04-28 08:53:58.942916,Homme,43,Professionnel,Toulouse,France,False,1,39511.0,Sans emploi
1123,2024-03-03 08:53:58.942918,Femme,46,Particulier,Paris,France,False,3,56026.0,Artisan
1124,2022-11-04 08:53:58.942921,Homme,46,Particulier,Bordeaux,France,True,4,30075.0,Cadre
1125,2022-07-31 08:53:58.942923,Homme,60,Particulier,Bordeaux,France,False,2,56410.0,Retraité
1126,2022-07-12 08:53:58.942926,Homme,20,Particulier,Marseille,France,False,4,76849.0,Cadre
1127,2024-04-04 08:53:58.942929,Femme,21,Particulier,Lyon,France,True,3,66128.0,Inconnu
1128,2022-03-22 08:53:58.942931,Homme,36,Particulier,Paris,France,False,2,36297.0,Étudiant
1129,2022-12-30 08:53:58.942934,Femme,46,Particulier,Paris,France,False,3,61080.0,Commerçant
1130,2022-08-01 08:53:58.942936,Homme,35,Particulier,Marseille,France,False,2,69611.0,Inconnu
1131,2023-05-11 08:53:58.942939,Homme,79,Professionnel,Paris,France,True,3,45449.0,Commerçant
1132,2024-05-12 08:53:58.942942,Homme,37,Particulier,Bordeaux,France,False,2,47537.0,Artisan
1133,2022-09-21 08:53:58.942945,Homme,42,Professionnel,Paris,France,False,9,26191.0,Commerçant
1134,2023-04-06 08:53:58.942947,Femme,41,Particulier,Nice,France,False,1,35768.0,Cadre
1135,2024-11-25 08:53:58.942950,Homme,19,Particulier,Paris,France,False,1,63450.0,Étudiant
1136,2022-12-22 08:53:58.942952,Femme,23,Particulier,Nice,France,False,2,33677.0,Cadre
1137,2023-01-25 08:53:58.942955,Homme,47,Particulier,Paris,France,False,5,29862.0,Retraité
1138,2024-12-27 08:53:58.942957,Femme,48,Particulier,Strasbourg,France,False,3,35432.0,Cadre
1139,2022-12-09 08:53:58.942960,Homme,55,Particulier,Paris,France,False,2,24543.0,Retraité
1140,2023-11-19 08:53:58.942962,Femme,25,Particulier,Lille,France,True,5,21403.0,Cadre
1141,2023-09-22 08:53:58.942965,Femme,61,Particulier,Bordeaux,France,False,2,79517.0,Cadre
1142,2022-05-22 08:53:58.942967,Femme,38,Particulier,Paris,France,True,4,28934.0,Cadre
1143,2024-07-15 08:53:58.942970,Homme,41,Particulier,Nantes,France,False,4,64572.0,Étudiant
1144,2023-12-31 08:53:58.942972,Femme,52,Particulier,Toulouse,France,True,1,59859.0,Étudiant
1145,2022-07-31 08:53:58.942975,Homme,67,Particulier,Lille,France,True,1,58300.0,Cadre
1146,2023-02-06 08:53:58.942977,Homme,44,Professionnel,Bordeaux,France,False,9,46677.0,Étudiant
1147,2024-01-26 08:53:58.942980,Femme,71,Professionnel,Bordeaux,France,False,2,21848.0,Étudiant
1148,2022-04-03 08:53:58.942982,Femme,51,Particulier,Paris,France,False,3,35378.0,Commerçant
1149,2024-06-24 08:53:58.942984,Homme,62,Particulier,Toulouse,France,False,4,,Cadre
1150,2023-01-07 08:53:58.942987,Homme,64,Particulier,Bordeaux,France,True,3,75139.0,Commerçant
1151,2022-09-11 08:53:58.942990,Homme,57,Particulier,Bordeaux,France,True,6,26392.0,Retraité
1152,2024-06-25 08:53:58.942992,Homme,27,Professionnel,Nice,France,False,3,,Cadre
1153,2022-08-10 08:53:58.942995,Femme,54,Particulier,Bordeaux,France,False,5,74746.0,Sans emploi
1154,2022-10-27 08:53:58.942997,Homme,60,Particulier,Paris,France,False,3,60385.0,Sans emploi
1155,2024-01-15 08:53:58.943000,Homme,77,Particulier,Paris,France,False,1,64541.0,Commerçant
1156,2022-05-22 08:53:58.943002,Femme,18,Particulier,Paris,France,False,10,47236.0,Cadre
1157,2024-12-10 08:53:58.943005,Femme,39,Particulier,Nantes,France,True,4,34115.0,Artisan
1158,2023-08-07 08:53:58.943007,Homme,40,Particulier,Marseille,France,True,1,,Commerçant
1159,2024-07-12 08:53:58.943010,Homme,59,Particulier,Paris,France,False,8,23476.0,Inconnu
1160,2023-07-09 08:53:58.943013,Femme,28,Particulier,Toulouse,France,False,2,68173.0,Commerçant
1161,2024-01-31 08:53:58.943015,Homme,44,Particulier,Toulouse,France,False,1,66398.0,Retraité
1162,2023-10-22 08:53:58.943018,Femme,79,Particulier,Nantes,France,False,3,72356.0,Commerçant
1163,2023-03-15 08:53:58.943020,Femme,22,Particulier,Nice,France,False,2,,Retraité
1164,2024-04-30 08:53:58.943023,Homme,36,Particulier,Paris,France,True,1,30425.0,Artisan
1165,2023-03-02 08:53:58.943025,Homme,29,Particulier,Nantes,France,False,2,36558.0,Cadre
1166,2024-11-09 08:53:58.943028,Femme,58,Particulier,Lyon,France,False,4,48700.0,Étudiant
1167,2023-08-23 08:53:58.943031,Femme,38,Professionnel,Nice,France,True,1,23606.0,Artisan
1168,2024-04-09 08:53:58.943033,Homme,64,Particulier,Paris,France,False,1,45247.0,Commerçant
1169,2022-09-08 08:53:58.943035,Homme,62,Particulier,Nice,France,False,3,57214.0,Artisan
1170,2023-04-05 08:53:58.943038,Homme,28,Professionnel,Toulouse,France,False,3,23220.0,Commerçant
1171,2023-02-08 08:53:58.943041,Homme,35,Particulier,Paris,France,True,10,49315.0,Commerçant
1172,2024-06-23 08:53:58.943043,Homme,36,Particulier,Paris,France,True,1,38140.0,Commerçant
1173,2022-07-27 08:53:58.943046,Homme,78,Particulier,Strasbourg,France,False,4,37306.0,Cadre
1174,2023-06-30 08:53:58.943048,Femme,38,Particulier,Paris,France,False,2,30845.0,Inconnu
1175,2024-07-07 08:53:58.943051,Homme,49,Professionnel,Strasbourg,France,False,2,78694.0,Commerçant
1176,2023-03-08 08:53:58.943053,Homme,25,Particulier,Paris,France,True,3,64759.0,Commerçant
1177,2022-11-26 08:53:58.943056,Femme,59,Particulier,Nice,France,True,1,31071.0,Inconnu
1178,2024-01-03 08:53:58.943059,Femme,45,Particulier,Nice,France,True,2,66513.0,Cadre
1179,2024-03-04 08:53:58.943061,Homme,69,Particulier,Bordeaux,France,False,1,48677.0,Artisan
1180,2023-07-18 08:53:58.943063,Homme,18,Particulier,Toulouse,France,False,14,35832.0,Commerçant
1181,2024-01-11 08:53:58.943066,Homme,33,Professionnel,Paris,France,True,11,67965.0,Commerçant
1182,2023-11-23 08:53:58.943069,Femme,49,Particulier,Paris,France,False,1,38333.0,Étudiant
1183,2023-06-08 08:53:58.943071,Femme,19,Particulier,Paris,France,False,3,64061.0,Inconnu
1184,2022-07-31 08:53:58.943074,Homme,62,Particulier,Paris,France,False,1,40945.0,Artisan
1185,2023-11-17 08:53:58.943077,Femme,22,Particulier,Paris,France,False,10,54852.0,Commerçant
1186,2022-06-26 08:53:58.943079,Homme,41,Particulier,Nantes,France,False,1,,Artisan
1187,2024-02-27 08:53:58.943081,Femme,50,Professionnel,Nice,France,True,4,57439.0,Artisan
1188,2022-08-01 08:53:58.943084,Femme,77,Particulier,Nice,France,True,4,21533.0,Retraité
1189,2024-10-19 08:53:58.943087,Autre,28,Particulier,Bordeaux,France,False,1,51226.0,Commerçant
1190,2022-10-03 08:53:58.943089,Femme,41,Particulier,Paris,France,False,3,70645.0,Cadre
1191,2024-10-25 08:53:58.943092,Homme,47,Particulier,Paris,France,True,1,29939.0,Sans emploi
1192,2024-04-28 08:53:58.943094,Femme,37,Particulier,Toulouse,France,False,2,67957.0,Commerçant
1193,2022-11-11 08:53:58.943097,Femme,39,Particulier,Lyon,France,True,4,48711.0,Commerçant
