location_id,client_id,date_location,duree_location,type_vehicule,type_carburant,lieu_location,kilométrage,prix_total,remise_appliquee,programme_fidelite_utilise,premiere_location
1583,3371,2024-04-02,7,Citadine,Diesel,Aéroport,331.0,256.78,False,True,False
1584,936,2024-04-03,29,SUV,Essence,Aéroport,100.0,2863.47,False,False,False
1585,4570,2024-03-26,1,Utilitaire,Hybride,Centre-ville,310.0,49.51,False,False,True
1586,2069,2025-01-29,21,SUV,Essence,Aéroport,751.0,2318.13,False,False,False
1587,3745,2024-08-17,30,Citadine,Essence,Gare,947.0,1001.79,False,True,False
1588,2519,2024-08-04,2,Berline,Essence,Centre-ville,477.0,123.96,False,True,True
1589,3211,2024-06-01,25,Utilitaire,Essence,Aéroport,304.0,2095.24,True,False,False
1590,1538,2024-03-17,15,SUV,Essence,Centre-ville,968.0,1692.83,False,False,False
1591,4933,2025-02-16,6,Berline,Essence,Aéroport,596.0,529.35,True,False,True
1592,4056,2024-11-30,16,Berline,Hybride,Aéroport,778.0,713.83,False,True,False
1593,761,2024-10-25,9,SUV,Essence,Aéroport,984.0,356.33,False,False,False
1594,4434,2024-05-05,28,SUV,Essence,Aéroport,281.0,1867.09,False,False,False
1595,4914,2025-02-17,29,Utilitaire,Électrique,Gare,603.0,1442.2,False,False,False
1596,2979,2024-05-14,20,Citadine,Diesel,Gare,120.0,1402.13,False,False,True
1597,1615,2024-09-09,5,Citadine,Essence,Aéroport,252.0,363.91,False,False,False
1598,4700,2024-03-14,27,SUV,Diesel,Centre-ville,769.0,1496.81,False,False,False
1599,3098,2024-11-15,6,Citadine,Électrique,Aéroport,178.0,349.38,False,True,False
1600,4821,2024-10-11,8,Berline,Hybride,Aéroport,313.0,874.02,False,False,False
1601,3778,2025-01-17,30,Citadine,Diesel,Centre-ville,458.0,3018.58,True,False,False
1602,4268,2024-06-12,18,SUV,Diesel,Aéroport,904.0,2045.0,False,False,False
1603,3054,2024-09-16,6,Citadine,Essence,Aéroport,590.0,701.64,True,False,False
1604,4757,2024-09-17,30,Berline,Électrique,Aéroport,525.0,3415.36,False,False,False
1605,3070,2024-11-24,17,Citadine,Hybride,Centre-ville,313.0,576.01,False,False,True
1606,516,2024-07-26,8,Citadine,Essence,Aéroport,379.0,901.52,False,False,False
1607,1569,2024-05-19,23,Citadine,Hybride,Aéroport,373.0,1717.41,False,False,False
1608,619,2024-06-22,24,Utilitaire,Essence,Aéroport,738.0,2519.51,False,False,False
1609,1822,2024-06-28,20,Citadine,Essence,Gare,438.0,1813.61,False,False,False
1610,432,2024-11-07,18,Citadine,Hybride,Aéroport,300.0,942.74,False,False,False
1611,1911,2024-12-24,28,Utilitaire,Électrique,Aéroport,156.0,2192.42,False,True,True
1612,2256,2024-12-13,26,Berline,Diesel,Aéroport,688.0,2284.72,False,True,True
1613,2727,2024-08-11,10,SUV,Hybride,Centre-ville,198.0,722.64,True,True,False
1614,2925,2024-05-04,10,Utilitaire,Électrique,Centre-ville,409.0,841.08,False,True,False
1615,1289,2024-04-07,13,Utilitaire,Hybride,Centre-ville,267.0,618.24,False,True,True
1616,1571,2024-09-15,7,Utilitaire,Diesel,Gare,295.0,833.25,False,False,False
1617,2171,2024-06-18,10,Berline,Hybride,Centre-ville,580.0,754.36,False,False,True
1618,4826,2024-06-14,5,Berline,Essence,Aéroport,506.0,212.02,False,False,True
1619,4942,2024-07-18,3,Citadine,Diesel,Gare,512.0,118.01,False,False,False
1620,3606,2024-11-05,22,Berline,Essence,Aéroport,299.0,1149.17,True,False,False
1621,1419,2024-03-09,5,SUV,Essence,Gare,218.0,422.79,True,False,False
1622,1340,2024-04-14,20,Utilitaire,Essence,Gare,128.0,1138.1,True,False,True
1623,4964,2024-11-11,10,Citadine,Essence,Centre-ville,558.0,918.35,False,False,True
1624,3412,2024-12-22,6,Citadine,Essence,Aéroport,416.0,372.77,False,False,False
1625,1557,2024-12-27,18,Berline,Essence,Centre-ville,172.0,1118.42,True,False,False
1626,1543,2024-09-10,11,Citadine,Hybride,Centre-ville,93.0,990.98,False,False,True
1627,376,2024-10-29,14,Citadine,Électrique,Gare,644.0,729.54,False,True,False
1628,3383,2024-06-19,12,Utilitaire,Hybride,Gare,381.0,846.07,False,True,False
1629,4479,2025-01-04,4,Citadine,Diesel,Aéroport,,233.73,False,False,True
1630,3411,2024-08-01,17,Berline,Diesel,Gare,437.0,623.33,False,False,True
1631,3072,2024-06-06,29,Citadine,Diesel,Gare,117.0,3110.07,True,False,True
1632,3750,2024-06-09,25,SUV,Diesel,Aéroport,835.0,1681.26,False,False,False
1633,4249,2024-03-31,28,Citadine,Essence,Aéroport,982.0,2744.6,False,False,False
1634,3867,2025-01-12,19,Citadine,Essence,Aéroport,337.0,1243.45,False,False,True
1635,3463,2025-02-24,29,Utilitaire,Diesel,Aéroport,171.0,3004.84,False,True,True
1636,3498,2024-09-26,5,Citadine,Diesel,Centre-ville,222.0,345.23,False,False,False
1637,1439,2024-04-19,29,Citadine,Essence,Gare,785.0,1388.65,False,False,False
1638,1047,2025-02-01,25,Berline,Diesel,Aéroport,369.0,2613.51,False,False,False
1639,4551,2024-09-27,29,Citadine,Essence,Centre-ville,812.0,3117.07,False,False,False
1640,3265,2025-01-29,16,SUV,Diesel,Gare,823.0,1661.41,False,False,False
1641,4073,2024-06-19,22,SUV,Diesel,Gare,,1900.92,False,False,False
1642,4026,2024-10-11,7,Citadine,Essence,Gare,228.0,561.11,False,False,False
1643,3033,2024-03-10,28,Citadine,Diesel,Centre-ville,289.0,3142.05,False,False,False
1644,3798,2024-07-05,6,SUV,Diesel,Gare,152.0,244.48,False,False,False
1645,3408,2024-08-29,26,Berline,Essence,Aéroport,565.0,1346.55,True,False,True
1646,2482,2024-08-05,6,Citadine,Diesel,Gare,274.0,678.27,True,False,True
1647,2022,2024-04-30,10,Citadine,Essence,Aéroport,383.0,410.13,True,False,False
1648,3744,2024-10-23,9,Berline,Essence,Aéroport,129.0,598.07,False,False,False
1649,1696,2024-07-29,9,Citadine,Hybride,Aéroport,601.0,374.21,False,False,False
1650,893,2024-03-10,1,Utilitaire,Hybride,Aéroport,619.0,116.04,False,False,False
1651,1713,2024-10-28,27,Citadine,Essence,Centre-ville,162.0,2056.9,True,True,False
1652,2668,2024-08-11,27,Berline,Hybride,Centre-ville,546.0,3075.9,False,False,False
1653,3675,2024-08-31,13,SUV,Essence,Centre-ville,747.0,1510.97,False,False,True
1654,1772,2024-07-14,10,SUV,Essence,Gare,154.0,975.35,False,False,False
1655,1073,2024-11-16,26,Citadine,Essence,Centre-ville,124.0,2385.55,False,False,False
1656,1654,2024-12-31,4,SUV,Essence,Gare,308.0,432.06,True,True,False
1657,2952,2024-08-08,13,SUV,Hybride,Centre-ville,346.0,711.53,False,False,False
1658,1081,2025-02-03,14,Citadine,Essence,Centre-ville,318.0,716.11,False,False,False
1659,2031,2024-12-15,28,Citadine,Diesel,Aéroport,329.0,1275.85,False,False,True
1660,1767,2024-03-03,16,Citadine,Hybride,Aéroport,358.0,1589.74,True,False,False
1661,317,2024-08-24,3,Citadine,Essence,Gare,933.0,262.69,False,False,False
1662,1433,2024-12-31,16,Citadine,Essence,Centre-ville,933.0,1166.06,False,True,False
1663,2691,2024-03-10,18,SUV,Essence,Aéroport,,1358.62,True,False,False
1664,2678,2024-07-18,12,Citadine,Essence,Gare,733.0,693.28,False,False,True
1665,1395,2024-09-10,4,Berline,Diesel,Gare,161.0,279.97,False,False,False
1666,4997,2024-11-27,29,Berline,Essence,Aéroport,243.0,2402.16,False,False,False
1667,55,2024-03-28,17,Citadine,Diesel,Gare,63.0,689.22,True,False,False
1668,3574,2024-06-07,17,Berline,Diesel,Aéroport,367.0,565.62,False,False,False
1669,2699,2024-05-14,5,SUV,Hybride,Aéroport,256.0,316.45,False,False,False
1670,4763,2025-01-30,24,SUV,Essence,Centre-ville,51.0,2168.51,True,False,False
1671,3034,2024-12-27,4,SUV,Diesel,Gare,648.0,154.49,False,False,False
1672,4130,2025-02-11,10,Utilitaire,Diesel,Aéroport,818.0,1069.14,False,False,False
1673,2153,2024-12-11,7,SUV,Hybride,Centre-ville,95.0,382.83,False,True,False
1674,3752,2025-02-08,20,Citadine,Diesel,Gare,786.0,819.21,False,False,False
1675,1385,2024-09-12,5,Citadine,Diesel,Centre-ville,280.0,385.24,True,True,True
1676,1927,2025-01-05,6,Utilitaire,Essence,Centre-ville,502.0,663.59,False,False,False
1677,2296,2024-08-12,12,Citadine,Diesel,Centre-ville,123.0,1090.18,False,False,False
1678,4883,2025-02-15,11,Citadine,Diesel,Aéroport,593.0,423.22,False,True,False
1679,1548,2024-10-01,8,SUV,Essence,Gare,91.0,603.05,True,False,True
1680,2949,2024-04-08,4,Berline,Essence,Gare,262.0,168.62,False,False,True
1681,4797,2025-01-05,6,Berline,Essence,Gare,680.0,699.51,False,True,False
1682,4124,2024-08-09,28,SUV,Diesel,Gare,844.0,1030.28,False,False,False
1683,1909,2024-12-08,22,Citadine,Diesel,Gare,983.0,727.28,False,True,False
1684,2931,2024-03-22,17,Utilitaire,Hybride,Gare,608.0,982.68,False,False,True
1685,2328,2024-08-16,9,Berline,Diesel,Aéroport,169.0,753.31,False,True,False
1686,1396,2024-12-26,3,Berline,Hybride,Gare,201.0,98.55,False,False,True
1687,578,2025-01-31,7,SUV,Diesel,Gare,157.0,393.32,False,True,False
1688,4634,2024-06-17,12,Citadine,Essence,Aéroport,316.0,463.27,True,True,False
1689,18,2024-12-01,16,SUV,Diesel,Aéroport,115.0,1611.66,False,True,True
1690,562,2024-10-16,8,Citadine,Hybride,Gare,331.0,510.93,False,True,True
1691,3969,2024-04-27,18,SUV,Essence,Centre-ville,519.0,1893.19,False,False,True
1692,3641,2024-10-18,10,Berline,Essence,Gare,,1136.93,False,False,False
1693,4614,2025-02-01,27,Citadine,Diesel,Centre-ville,825.0,2684.2,False,True,False
1694,4637,2024-04-13,26,Citadine,Hybride,Aéroport,406.0,1801.29,False,False,False
1695,1262,2024-06-24,29,SUV,Diesel,Gare,,3227.46,False,False,False
1696,2480,2024-10-07,17,SUV,Électrique,Gare,,1561.58,True,True,False
1697,3284,2024-05-10,24,Citadine,Hybride,Aéroport,335.0,2163.73,False,True,False
1698,1293,2024-04-28,20,Berline,Hybride,Gare,962.0,2226.96,True,True,False
1699,576,2024-05-17,8,SUV,Essence,Centre-ville,491.0,672.16,False,False,False
1700,1156,2024-11-01,13,Utilitaire,Hybride,Aéroport,794.0,425.03,True,False,False
1701,4027,2024-09-25,8,SUV,Essence,Aéroport,300.0,648.2,False,True,False
1702,2806,2024-03-31,15,Citadine,Essence,Centre-ville,,805.49,False,False,False
1703,3822,2024-03-04,21,SUV,Essence,Gare,507.0,1224.28,False,False,True
1704,688,2024-03-20,20,Citadine,Essence,Gare,232.0,1990.27,False,False,False
1705,2225,2025-01-11,10,Citadine,Diesel,Centre-ville,816.0,960.37,False,False,False
1706,4088,2024-11-26,7,Utilitaire,Essence,Gare,521.0,590.65,False,True,False
1707,2781,2024-12-01,8,Citadine,Électrique,Aéroport,613.0,853.97,False,False,False
1708,4439,2024-07-21,18,Citadine,Essence,Gare,132.0,1977.59,True,False,False
1709,3961,2024-09-26,23,Berline,Essence,Aéroport,282.0,2725.45,False,False,True
1710,4600,2024-10-20,7,Berline,Hybride,Centre-ville,389.0,231.38,False,True,False
1711,3751,2024-04-28,29,Citadine,Essence,Gare,646.0,1894.52,False,False,False
1712,4893,2024-03-02,16,Citadine,Diesel,Centre-ville,148.0,1508.24,False,False,False
1713,2724,2025-02-03,20,Utilitaire,Essence,Gare,918.0,1719.13,False,False,False
1714,2243,2025-01-11,29,Citadine,Essence,Aéroport,539.0,1668.35,False,False,True
1715,1837,2024-12-22,10,Citadine,Essence,Centre-ville,306.0,1127.05,False,False,True
1716,1646,2025-02-02,4,Citadine,Essence,Centre-ville,,476.59,False,False,False
1717,4529,2024-08-08,16,Berline,Hybride,Centre-ville,438.0,572.77,False,False,False
1718,4302,2024-09-04,9,Citadine,Électrique,Aéroport,166.0,402.28,False,False,False
1719,4199,2024-04-14,18,SUV,Essence,Gare,89.0,562.99,False,True,False
1720,2536,2025-01-22,26,Citadine,Essence,Centre-ville,88.0,2680.11,False,False,False
1721,4902,2024-07-08,17,SUV,Diesel,Gare,914.0,853.41,False,True,True
1722,1485,2025-01-21,1,SUV,Électrique,Aéroport,158.0,66.93,False,True,False
1723,2058,2024-08-26,25,Citadine,Essence,Centre-ville,646.0,1845.09,False,False,False
1724,4495,2024-12-26,7,Utilitaire,Électrique,Aéroport,423.0,295.2,True,False,True
1725,1581,2024-12-14,15,Citadine,Électrique,Aéroport,595.0,1057.96,False,False,False
1726,2896,2024-04-12,9,Citadine,Diesel,Centre-ville,833.0,278.48,False,False,True
1727,663,2024-10-28,4,Berline,Essence,Aéroport,960.0,386.22,False,True,False
1728,4952,2024-03-23,30,Citadine,Essence,Aéroport,234.0,3276.16,False,False,False
1729,1856,2024-08-24,9,Berline,Diesel,Aéroport,202.0,939.69,False,False,True
1730,4488,2024-06-24,28,Utilitaire,Hybride,Aéroport,601.0,1524.93,False,False,False
1731,960,2024-08-21,20,SUV,Hybride,Aéroport,968.0,1285.28,False,False,False
1732,1375,2024-05-31,16,Berline,Diesel,Aéroport,116.0,1847.29,False,False,True
1733,1942,2024-09-18,1,Citadine,Hybride,Aéroport,176.0,59.8,False,False,True
1734,2881,2024-09-22,6,Citadine,Hybride,Aéroport,371.0,373.42,False,False,True
1735,1647,2025-02-09,19,SUV,Essence,Centre-ville,237.0,1544.03,False,True,False
1736,3594,2024-07-30,16,Citadine,Hybride,Centre-ville,126.0,733.55,False,True,True
1737,2429,2025-02-25,27,Utilitaire,Hybride,Centre-ville,421.0,1430.96,False,True,True
1738,4946,2024-04-11,16,SUV,Essence,Gare,231.0,562.54,False,False,False
1739,3696,2025-01-17,22,SUV,Diesel,Gare,103.0,1160.55,True,False,False
1740,572,2024-04-01,30,Berline,Diesel,Centre-ville,806.0,2827.82,False,False,True
1741,442,2025-01-06,11,SUV,Essence,Centre-ville,512.0,1108.77,False,True,False
1742,64,2024-12-10,26,Berline,Essence,Centre-ville,858.0,2449.8,False,True,False
1743,1612,2024-10-19,17,Citadine,Diesel,Centre-ville,237.0,521.51,False,False,False
1744,1924,2024-06-20,4,Citadine,Diesel,Gare,562.0,402.98,False,False,True
1745,4877,2024-09-11,20,Citadine,Diesel,Aéroport,690.0,2276.28,False,False,False
1746,86,2024-05-16,13,Citadine,Diesel,Centre-ville,773.0,1071.55,False,True,False
1747,2196,2024-12-28,4,Berline,Hybride,Gare,79.0,398.1,False,True,True
1748,860,2025-01-15,29,Berline,Essence,Gare,401.0,1961.81,False,False,False
1749,968,2025-02-22,9,SUV,Essence,Centre-ville,898.0,334.2,False,False,False
1750,3911,2024-09-07,28,SUV,Hybride,Aéroport,134.0,1131.08,False,False,True
1751,1461,2024-10-17,14,Citadine,Essence,Centre-ville,867.0,1474.38,True,False,False
1752,1903,2024-07-12,11,Citadine,Diesel,Gare,411.0,443.18,False,False,False
1753,99,2024-10-17,9,Citadine,Hybride,Aéroport,512.0,740.47,False,False,False
1754,2496,2024-03-12,5,Citadine,Essence,Aéroport,75.0,328.23,False,False,False
1755,825,2024-03-27,5,Citadine,Essence,Gare,444.0,434.94,False,False,False
1756,4131,2024-11-22,22,Citadine,Hybride,Centre-ville,869.0,834.23,False,False,False
1757,3212,2024-12-11,21,SUV,Essence,Gare,69.0,1719.37,False,False,False
1758,2199,2024-12-25,10,Berline,Diesel,Aéroport,446.0,661.53,False,False,False
1759,4024,2024-08-28,20,Citadine,Électrique,Aéroport,848.0,1076.49,True,False,False
1760,424,2024-12-16,11,Utilitaire,Diesel,Aéroport,664.0,367.01,False,False,False
1761,30,2024-03-19,21,Citadine,Essence,Centre-ville,431.0,1858.54,False,False,False
1762,2634,2025-02-10,2,SUV,Essence,Gare,181.0,208.79,False,False,False
1763,355,2024-09-17,7,Citadine,Diesel,Aéroport,188.0,695.05,True,False,False
1764,2593,2024-08-31,3,SUV,Essence,Aéroport,115.0,94.38,True,True,False
1765,4151,2025-02-14,17,SUV,Hybride,Gare,206.0,1383.89,True,False,False
1766,2390,2024-08-05,23,Berline,Essence,Centre-ville,106.0,2002.74,False,False,True
1767,299,2024-06-14,28,Citadine,Essence,Centre-ville,214.0,2344.93,False,True,False
1768,2477,2025-01-01,30,Utilitaire,Hybride,Gare,264.0,2126.0,False,False,False
1769,2314,2024-05-15,20,Citadine,Électrique,Aéroport,202.0,1186.56,False,False,False
1770,4619,2024-05-27,15,Citadine,Essence,Centre-ville,286.0,1631.78,True,False,False
1771,1039,2025-01-17,13,SUV,Hybride,Gare,240.0,1189.53,False,True,False
1772,3628,2024-07-16,13,Citadine,Essence,Centre-ville,,773.92,True,False,True
1773,4424,2025-02-04,21,SUV,Essence,Gare,922.0,1750.8,False,False,False
1774,1302,2024-08-15,9,Berline,Essence,Centre-ville,594.0,325.01,True,True,False
1775,456,2024-07-26,3,Citadine,Essence,Centre-ville,,119.92,False,False,True
1776,160,2025-02-07,10,Citadine,Essence,Centre-ville,223.0,800.01,True,False,False
1777,1039,2024-09-17,16,Citadine,Essence,Gare,182.0,909.46,True,True,False
1778,4628,2024-09-07,26,Citadine,Électrique,Aéroport,,2925.03,False,False,False
1779,2889,2024-11-30,19,Citadine,Essence,Gare,142.0,2033.31,False,False,True
1780,3158,2024-06-15,8,Citadine,Essence,Centre-ville,337.0,553.04,False,False,True
1781,2398,2024-07-26,19,Citadine,Essence,Centre-ville,545.0,2013.92,False,False,False
1782,4073,2024-07-25,18,Berline,Essence,Gare,222.0,762.85,True,False,False
1783,3833,2024-03-14,16,Berline,Hybride,Centre-ville,885.0,1216.42,False,False,True
1784,2194,2024-11-16,30,Citadine,Diesel,Aéroport,289.0,1574.01,False,False,True
1785,3780,2024-04-20,14,Berline,Essence,Gare,121.0,926.76,False,True,True
1786,1694,2024-07-27,19,Citadine,Hybride,Centre-ville,875.0,2063.16,False,False,False
1787,1208,2024-06-16,18,Utilitaire,Hybride,Centre-ville,968.0,2109.3,False,False,True
1788,3954,2024-12-20,9,Berline,Diesel,Gare,601.0,844.85,False,False,True
1789,2151,2024-08-09,6,Citadine,Hybride,Gare,654.0,417.74,True,False,True
1790,2531,2025-02-13,19,Utilitaire,Diesel,Aéroport,,2009.88,False,False,True
1791,3462,2024-11-25,23,Citadine,Essence,Aéroport,711.0,2116.08,False,True,True
1792,866,2025-01-05,8,Citadine,Diesel,Centre-ville,352.0,609.48,False,False,True
1793,2067,2024-08-24,8,Citadine,Essence,Centre-ville,428.0,619.69,False,False,True
1794,2986,2024-09-02,10,SUV,Essence,Centre-ville,226.0,1101.26,True,True,False
1795,1580,2024-09-24,24,SUV,Diesel,Aéroport,,1374.24,False,False,True
1796,1112,2024-11-30,9,SUV,Essence,Centre-ville,279.0,909.77,False,False,False
1797,3533,2024-12-27,18,Berline,Essence,Aéroport,676.0,1925.9,False,True,False
1798,247,2024-04-03,9,SUV,Hybride,Aéroport,344.0,962.75,False,False,False
1799,1383,2024-04-26,22,SUV,Essence,Aéroport,504.0,668.33,False,False,False
1800,2084,2024-11-28,12,Berline,Essence,Aéroport,749.0,485.12,False,True,False
1801,2141,2024-07-13,23,Berline,Hybride,Gare,316.0,2510.35,False,False,False
1802,2175,2024-03-03,18,SUV,Hybride,Gare,925.0,675.78,False,True,False
1803,2097,2024-08-18,17,Citadine,Essence,Centre-ville,207.0,1325.43,False,False,True
1804,1644,2024-07-22,1,Utilitaire,Diesel,Aéroport,970.0,68.22,False,True,True
1805,3756,2024-08-15,19,Berline,Essence,Aéroport,484.0,1242.4,False,False,False
1806,1063,2024-07-24,29,SUV,Essence,Centre-ville,393.0,1998.67,False,False,False
1807,1993,2024-05-09,27,SUV,Essence,Centre-ville,605.0,1915.93,False,False,False
1808,611,2024-10-20,30,Citadine,Essence,Aéroport,807.0,1078.0,False,False,False
1809,3299,2025-01-28,12,SUV,Diesel,Gare,,1285.29,True,False,True
1810,4762,2024-11-12,3,SUV,Essence,Centre-ville,89.0,157.47,False,False,False
1811,3222,2024-03-23,5,Citadine,Électrique,Centre-ville,620.0,206.17,False,False,True
1812,3754,2024-03-21,20,Citadine,Diesel,Centre-ville,687.0,1871.51,False,False,True
1813,849,2024-08-26,19,SUV,Essence,Centre-ville,230.0,2017.01,True,True,True
1814,4623,2024-10-13,19,Citadine,Essence,Centre-ville,562.0,1478.1,True,True,True
1815,2353,2024-11-06,27,SUV,Diesel,Aéroport,210.0,2401.06,False,False,False
1816,3948,2024-05-10,20,Citadine,Essence,Aéroport,80.0,955.13,False,False,True
1817,2756,2025-02-25,25,Citadine,Essence,Aéroport,188.0,1848.22,False,False,True
1818,1614,2024-10-20,14,Citadine,Essence,Gare,811.0,1100.17,True,False,True
1819,2621,2024-08-31,13,Citadine,Électrique,Gare,621.0,442.01,False,False,False
1820,856,2025-01-06,19,Utilitaire,Essence,Gare,280.0,1577.28,False,False,False
1821,4628,2024-04-06,4,SUV,Électrique,Aéroport,258.0,227.46,True,False,False
1822,1893,2024-08-09,28,Berline,Essence,Centre-ville,273.0,2699.2,False,False,False
1823,1031,2024-12-02,28,SUV,Hybride,Aéroport,521.0,3344.05,False,False,False
1824,2071,2024-06-14,1,Citadine,Essence,Gare,182.0,49.23,True,True,False
1825,3918,2024-09-28,29,Citadine,Hybride,Gare,400.0,3237.35,False,False,False
1826,1257,2024-04-08,13,Citadine,Diesel,Centre-ville,437.0,1377.82,False,False,False
1827,1866,2024-03-27,7,SUV,Diesel,Centre-ville,843.0,571.3,True,False,False
1828,4220,2024-09-02,5,Citadine,Hybride,Gare,122.0,561.72,False,True,True
1829,1367,2024-07-19,3,Citadine,Hybride,Aéroport,141.0,352.26,False,True,False
1830,2615,2025-01-03,20,Berline,Hybride,Gare,601.0,654.16,False,False,False
1831,264,2025-02-14,12,Citadine,Hybride,Gare,266.0,1410.58,False,False,False
1832,42,2024-12-31,10,Berline,Diesel,Centre-ville,946.0,746.59,False,False,False
1833,4014,2024-07-20,3,Berline,Électrique,Aéroport,345.0,228.43,False,True,False
1834,1745,2024-08-19,9,Citadine,Diesel,Aéroport,325.0,439.82,True,False,False
1835,4252,2024-10-09,11,Citadine,Essence,Centre-ville,917.0,722.45,False,False,False
1836,4442,2024-12-19,19,Utilitaire,Électrique,Aéroport,503.0,1225.32,False,True,True
1837,1225,2024-11-14,8,Berline,Essence,Gare,469.0,673.42,False,False,False
