avis_id,client_id,location_id,note,commentaire,date_avis
3622,446,4252,5,,2024-07-21
2745,1263,6658,4,Voiture récente et propre,2024-07-21
2174,1190,8560,5,,2024-07-21
5042,2423,3623,5,Je reviendrai sans hésiter,2024-07-21
1255,3651,1962,5,Je reviendrai sans hésiter,2024-07-21
589,29,8781,5,Je reviendrai sans hésiter,2024-07-21
3569,4077,7353,4,Très bonne expérience,2024-07-21
3604,2304,501,4,Très bonne expérience,2024-07-22
1215,3557,125,4,Voiture récente et propre,2024-07-22
4901,2882,3014,2,,2024-07-22
3864,2618,9958,5,Parfait de A à Z !,2024-07-22
1472,1630,7792,5,Je reviendrai sans hésiter,2024-07-22
5637,2042,903,5,Excellent service !,2024-07-22
5303,4484,4743,4,Voiture récente et propre,2024-07-22
3047,1216,8116,4,Personnel serviable,2024-07-22
2808,115,5303,4,Voiture récente et propre,2024-07-22
4029,1137,7022,5,,2024-07-22
1265,168,9438,5,Excellent service !,2024-07-22
3681,812,6235,5,Excellent service !,2024-07-22
1305,1244,9578,2,Voiture pas propre,2024-07-22
1199,134,4544,5,Excellent service !,2024-07-23
723,1586,8833,4,Voiture récente et propre,2024-07-23
334,1138,7745,5,Je reviendrai sans hésiter,2024-07-23
1709,968,880,5,Parfait de A à Z !,2024-07-23
964,935,804,4,Voiture récente et propre,2024-07-23
5268,701,3426,4,Très bonne expérience,2024-07-23
3544,4281,8732,5,Je reviendrai sans hésiter,2024-07-23
281,3209,5965,1,Véhicule en mauvais état,2024-07-24
788,2443,8278,4,Très bonne expérience,2024-07-24
5667,4818,3281,4,,2024-07-24
5720,461,4917,5,Je reviendrai sans hésiter,2024-07-24
2545,3252,7417,5,Je reviendrai sans hésiter,2024-07-24
3832,96,7229,4,Personnel serviable,2024-07-24
2900,342,7415,5,Excellent service !,2024-07-24
5249,4418,2082,5,Parfait de A à Z !,2024-07-24
2620,1716,9802,5,Je reviendrai sans hésiter,2024-07-24
2818,1587,5141,4,Très bonne expérience,2024-07-24
5163,3695,4190,5,Excellent service !,2024-07-24
2296,697,2399,1,Expérience horrible,2024-07-24
711,440,2296,5,Excellent service !,2024-07-24
4900,3534,3574,4,,2024-07-24
1325,2138,6421,4,Personnel serviable,2024-07-24
2953,204,8991,5,Parfait de A à Z !,2024-07-24
426,3592,4382,5,Excellent service !,2024-07-24
2186,2539,9144,5,Je reviendrai sans hésiter,2024-07-24
3125,4039,4380,4,Très bonne expérience,2024-07-24
4376,3903,2138,5,Parfait de A à Z !,2024-07-24
5598,4162,4118,5,Je reviendrai sans hésiter,2024-07-24
5806,2397,8718,4,,2024-07-24
3488,848,4334,5,Excellent service !,2024-07-25
4374,2362,1003,5,Excellent service !,2024-07-25
2418,511,9171,5,Excellent service !,2024-07-25
4582,3197,1876,4,Voiture récente et propre,2024-07-25
5718,4304,4600,5,Parfait de A à Z !,2024-07-25
5069,1253,8258,4,Personnel serviable,2024-07-25
458,4187,8880,5,Je reviendrai sans hésiter,2024-07-25
1585,2582,4263,5,Excellent service !,2024-07-25
1414,2017,929,4,Personnel serviable,2024-07-25
2605,2945,5978,3,Correct mais sans plus,2024-07-25
5617,1903,1752,4,Voiture récente et propre,2024-07-25
321,3815,2239,5,Excellent service !,2024-07-25
139,3039,885,3,,2024-07-25
4308,3357,979,4,Personnel serviable,2024-07-26
535,4342,3584,4,Personnel serviable,2024-07-26
3548,2063,2516,1,,2024-07-26
2672,109,8174,4,Très bonne expérience,2024-07-26
2064,3581,305,5,Parfait de A à Z !,2024-07-26
4631,4490,9566,5,Je reviendrai sans hésiter,2024-07-26
2561,3135,540,5,Excellent service !,2024-07-26
3143,433,6242,4,Personnel serviable,2024-07-26
2116,3699,5375,4,Très bonne expérience,2024-07-26
4881,177,5669,5,Parfait de A à Z !,2024-07-26
5326,1498,2764,5,Parfait de A à Z !,2024-07-26
1663,67,7322,4,Voiture récente et propre,2024-07-27
4400,1642,2326,5,Je reviendrai sans hésiter,2024-07-27
4135,3406,8992,4,Voiture récente et propre,2024-07-27
5722,1244,5730,5,Excellent service !,2024-07-27
5274,2421,6102,4,Très bonne expérience,2024-07-27
4133,2201,9926,5,Excellent service !,2024-07-27
180,4488,1730,5,Excellent service !,2024-07-27
3283,2175,6509,5,Excellent service !,2024-07-27
3710,1584,2157,4,Personnel serviable,2024-07-27
335,3913,3398,5,Excellent service !,2024-07-27
1622,1383,5820,4,Personnel serviable,2024-07-27
924,1558,3280,5,Je reviendrai sans hésiter,2024-07-27
3697,4054,8793,2,Voiture pas propre,2024-07-28
1408,4977,1550,4,Voiture récente et propre,2024-07-28
5778,3826,8247,5,Je reviendrai sans hésiter,2024-07-28
3541,3564,8225,4,Très bonne expérience,2024-07-28
4093,3704,3407,5,Parfait de A à Z !,2024-07-28
319,4419,4783,5,Parfait de A à Z !,2024-07-28
539,3646,9050,4,Très bonne expérience,2024-07-28
5127,3010,2635,5,Parfait de A à Z !,2024-07-28
975,1904,7261,5,,2024-07-28
5752,3972,6807,4,,2024-07-28
470,1715,8450,5,Parfait de A à Z !,2024-07-28
1665,3235,8749,5,Je reviendrai sans hésiter,2024-07-28
5840,1644,1804,4,Voiture récente et propre,2024-07-28
2569,4425,5601,5,Excellent service !,2024-07-29
351,4490,2178,5,Excellent service !,2024-07-29
4767,3812,2838,4,Voiture récente et propre,2024-07-29
653,3004,5313,2,Voiture pas propre,2024-07-29
2265,1979,8131,5,Excellent service !,2024-07-29
3245,3160,1229,5,Parfait de A à Z !,2024-07-29
5713,770,7506,3,Correct mais sans plus,2024-07-29
4625,2321,4595,5,Excellent service !,2024-07-29
393,2589,146,5,,2024-07-29
5292,537,6906,5,Je reviendrai sans hésiter,2024-07-29
2090,2395,1498,5,Parfait de A à Z !,2024-07-29
5225,1970,6773,4,Voiture récente et propre,2024-07-29
1138,2943,4755,4,,2024-07-29
3648,4470,9690,5,Excellent service !,2024-07-29
5365,1772,1654,2,Voiture pas propre,2024-07-29
1981,1746,2521,4,,2024-07-30
4326,2094,5410,5,Je reviendrai sans hésiter,2024-07-30
5531,2034,1217,5,Je reviendrai sans hésiter,2024-07-30
1177,4909,2897,5,Excellent service !,2024-07-30
3115,1245,7337,5,Parfait de A à Z !,2024-07-30
664,4784,653,4,Très bonne expérience,2024-07-30
716,3863,959,5,Excellent service !,2024-07-30
1532,2311,2327,4,,2024-07-30
25,191,7566,5,Excellent service !,2024-07-30
1606,4633,8566,4,,2024-07-30
1890,990,4433,5,Parfait de A à Z !,2024-07-30
1139,346,5918,4,Très bonne expérience,2024-07-30
3378,1169,3165,2,Voiture pas propre,2024-07-30
2442,3594,520,4,Personnel serviable,2024-07-30
1901,470,9623,4,Personnel serviable,2024-07-30
3316,1506,3239,4,Très bonne expérience,2024-07-30
1744,1754,1056,4,Très bonne expérience,2024-07-31
4487,100,3409,5,Excellent service !,2024-07-31
433,1856,8645,5,Je reviendrai sans hésiter,2024-07-31
1650,1584,3304,4,Voiture récente et propre,2024-07-31
2123,3931,9064,5,Je reviendrai sans hésiter,2024-07-31
3418,1591,3435,5,Excellent service !,2024-07-31
2765,4253,5424,5,Excellent service !,2024-07-31
3730,3448,4806,2,Attente trop longue,2024-07-31
3680,1795,7903,5,Excellent service !,2024-07-31
885,2674,1449,4,Voiture récente et propre,2024-07-31
5559,1584,9243,5,Excellent service !,2024-07-31
4010,2435,3370,4,Personnel serviable,2024-07-31
3092,4417,4416,5,Excellent service !,2024-08-01
5609,1125,6969,5,Parfait de A à Z !,2024-08-01
1427,2933,7387,1,Véhicule en mauvais état,2024-08-01
2309,4916,238,5,Je reviendrai sans hésiter,2024-08-01
1171,2499,9801,4,Très bonne expérience,2024-08-01
4906,1298,4684,5,Je reviendrai sans hésiter,2024-08-01
2463,1582,1071,4,Personnel serviable,2024-08-01
5062,4781,8208,4,Voiture récente et propre,2024-08-01
4831,3088,4746,4,Personnel serviable,2024-08-01
2574,784,141,5,Parfait de A à Z !,2024-08-02
2443,604,5276,4,Très bonne expérience,2024-08-02
3714,722,7919,4,Personnel serviable,2024-08-02
2844,2136,4518,5,Je reviendrai sans hésiter,2024-08-02
1943,2107,390,4,Voiture récente et propre,2024-08-02
3007,2019,720,4,Personnel serviable,2024-08-02
1213,3347,8285,1,Service client inexistant,2024-08-02
4272,4541,5912,4,Personnel serviable,2024-08-02
4968,2495,5523,5,Excellent service !,2024-08-02
1306,1876,4087,5,Parfait de A à Z !,2024-08-02
4969,2977,3496,4,Personnel serviable,2024-08-02
3122,3925,7923,5,Parfait de A à Z !,2024-08-02
850,3246,1312,4,,2024-08-02
4108,168,5762,5,Parfait de A à Z !,2024-08-02
963,3408,3909,4,Très bonne expérience,2024-08-02
5988,1186,2457,4,Voiture récente et propre,2024-08-02
2537,1496,7828,4,Voiture récente et propre,2024-08-02
5462,2661,3051,4,Personnel serviable,2024-08-03
2458,2063,6705,5,Parfait de A à Z !,2024-08-03
867,3851,3883,5,Excellent service !,2024-08-03
3202,3239,1843,4,Voiture récente et propre,2024-08-03
3884,1793,9558,5,Je reviendrai sans hésiter,2024-08-03
1303,175,2928,5,Je reviendrai sans hésiter,2024-08-03
644,3837,2913,5,Excellent service !,2024-08-03
2793,2428,7292,5,Je reviendrai sans hésiter,2024-08-03
2986,314,666,5,Parfait de A à Z !,2024-08-03
2408,4189,9739,5,,2024-08-03
2304,534,4960,5,Parfait de A à Z !,2024-08-03
4378,3882,1326,3,Peu de choix de véhicules,2024-08-03
5159,2650,6151,4,Très bonne expérience,2024-08-03
71,609,1130,3,Bon rapport qualité/prix,2024-08-03
3431,3209,3077,4,Personnel serviable,2024-08-03
3306,3417,5716,4,Voiture récente et propre,2024-08-03
3831,1477,2647,4,Voiture récente et propre,2024-08-03
2816,1654,5603,4,Personnel serviable,2024-08-03
4508,2242,8739,5,Je reviendrai sans hésiter,2024-08-03
2642,1751,6564,5,Parfait de A à Z !,2024-08-03
5691,985,6043,5,Excellent service !,2024-08-04
706,2589,420,5,,2024-08-04
5396,2787,9754,5,Je reviendrai sans hésiter,2024-08-04
145,4143,4208,3,Correct mais sans plus,2024-08-04
5858,1698,3718,5,Parfait de A à Z !,2024-08-04
1455,493,5286,5,Je reviendrai sans hésiter,2024-08-04
5437,2919,5542,4,Voiture récente et propre,2024-08-04
2448,4417,193,5,,2024-08-04
4515,4574,5505,5,Parfait de A à Z !,2024-08-05
3887,4743,3776,4,Voiture récente et propre,2024-08-05
2041,4287,5052,4,Personnel serviable,2024-08-05
5226,3620,7181,4,Très bonne expérience,2024-08-05
3219,4118,2359,5,Parfait de A à Z !,2024-08-05
3683,4918,9570,1,Véhicule en mauvais état,2024-08-05
1071,2243,462,4,Voiture récente et propre,2024-08-06
1635,3484,4033,5,Je reviendrai sans hésiter,2024-08-06
4001,2678,1664,4,Très bonne expérience,2024-08-06
761,1848,930,5,Je reviendrai sans hésiter,2024-08-06
3024,2130,26,5,Je reviendrai sans hésiter,2024-08-06
1836,4890,8699,5,Je reviendrai sans hésiter,2024-08-06
1486,4226,3994,5,Excellent service !,2024-08-06
2497,3520,4349,2,Voiture pas propre,2024-08-07
2010,4362,5332,4,Personnel serviable,2024-08-07
833,2952,1171,5,Parfait de A à Z !,2024-08-07
1046,2844,775,5,Excellent service !,2024-08-07
3938,4125,5522,5,Je reviendrai sans hésiter,2024-08-07
4225,1039,7466,3,Peu de choix de véhicules,2024-08-07
1449,4527,3552,4,Très bonne expérience,2024-08-07
5553,4667,8295,4,Personnel serviable,2024-08-07
2154,3860,7766,5,Je reviendrai sans hésiter,2024-08-07
98,497,7440,5,Je reviendrai sans hésiter,2024-08-07
1176,1060,6968,5,Excellent service !,2024-08-07
3979,4783,3138,5,Excellent service !,2024-08-08
2020,4366,5927,5,Excellent service !,2024-08-08
4334,634,5066,4,Personnel serviable,2024-08-08
2995,4998,2406,2,Attente trop longue,2024-08-08
2799,950,8124,4,Personnel serviable,2024-08-08
5147,3404,6025,4,Très bonne expérience,2024-08-08
3465,1216,8580,5,Excellent service !,2024-08-08
2542,2814,4551,5,Je reviendrai sans hésiter,2024-08-08
3915,2207,781,5,Je reviendrai sans hésiter,2024-08-08
3471,776,1173,5,,2024-08-08
2341,2430,1207,5,Parfait de A à Z !,2024-08-08
4661,1334,2281,5,Excellent service !,2024-08-08
4417,1056,7508,5,Parfait de A à Z !,2024-08-08
4044,4156,8660,5,Parfait de A à Z !,2024-08-09
4697,2436,5694,4,Personnel serviable,2024-08-09
5954,298,3046,5,Parfait de A à Z !,2024-08-09
2712,1371,9443,5,Excellent service !,2024-08-09
2752,1069,9444,4,Voiture récente et propre,2024-08-09
811,1176,8134,4,Voiture récente et propre,2024-08-09
2469,4681,5663,5,Je reviendrai sans hésiter,2024-08-09
1406,3387,6239,4,Personnel serviable,2024-08-09
3738,516,1606,3,Peu de choix de véhicules,2024-08-09
527,4763,5887,3,Peu de choix de véhicules,2024-08-09
1384,3043,7350,5,Je reviendrai sans hésiter,2024-08-09
956,1726,4749,4,Personnel serviable,2024-08-10
4732,3287,5270,5,Excellent service !,2024-08-10
3155,692,9093,5,Excellent service !,2024-08-10
1483,3556,7234,3,Bon rapport qualité/prix,2024-08-10
5852,1696,1649,4,Voiture récente et propre,2024-08-10
4445,1760,6578,4,,2024-08-10
3322,1048,4210,4,Personnel serviable,2024-08-10
5985,4653,9428,5,Parfait de A à Z !,2024-08-10
755,2185,6625,4,Voiture récente et propre,2024-08-10
4938,3574,4052,5,Excellent service !,2024-08-10
5558,869,8314,5,Parfait de A à Z !,2024-08-10
5885,4971,5356,5,,2024-08-11
2859,3351,7590,5,,2024-08-11
3523,2890,703,5,Je reviendrai sans hésiter,2024-08-11
1445,3026,3671,3,Correct mais sans plus,2024-08-11
2293,3833,8776,5,,2024-08-11
2908,1057,9017,5,Parfait de A à Z !,2024-08-11
1151,4755,254,4,,2024-08-11
3935,2101,9387,4,Voiture récente et propre,2024-08-12
3879,2791,4187,3,Bon rapport qualité/prix,2024-08-12
3687,4580,1319,4,Voiture récente et propre,2024-08-12
831,1945,7734,5,Excellent service !,2024-08-12
4091,4055,4870,5,Je reviendrai sans hésiter,2024-08-12
80,2838,946,5,Je reviendrai sans hésiter,2024-08-12
2653,3917,433,5,Excellent service !,2024-08-12
5386,98,211,4,Très bonne expérience,2024-08-12
3940,3096,5432,5,Parfait de A à Z !,2024-08-12
291,982,6162,4,Voiture récente et propre,2024-08-12
3187,232,7029,5,Je reviendrai sans hésiter,2024-08-12
41,4057,6349,5,Je reviendrai sans hésiter,2024-08-13
3728,3205,1029,5,Parfait de A à Z !,2024-08-13
3313,4351,2341,5,Excellent service !,2024-08-13
222,817,7092,5,Excellent service !,2024-08-13
3955,107,4841,5,Excellent service !,2024-08-13
874,1325,9173,5,,2024-08-13
936,4475,5115,5,Parfait de A à Z !,2024-08-13
2200,2519,1588,5,Parfait de A à Z !,2024-08-13
5467,1968,656,5,Je reviendrai sans hésiter,2024-08-13
1292,2461,2361,5,,2024-08-13
5751,4806,2513,5,,2024-08-13
5168,366,2414,5,Excellent service !,2024-08-13
4591,3194,1187,4,Voiture récente et propre,2024-08-13
3062,1935,3006,4,Voiture récente et propre,2024-08-13
5223,1490,9350,2,Voiture pas propre,2024-08-13
1024,3374,2297,3,Correct mais sans plus,2024-08-13
4078,751,6661,5,Excellent service !,2024-08-13
122,783,2807,5,,2024-08-13
5421,3553,9037,5,Excellent service !,2024-08-14
3613,4545,7944,3,Bon rapport qualité/prix,2024-08-14
3189,87,2017,5,Je reviendrai sans hésiter,2024-08-14
3267,4404,5364,5,Je reviendrai sans hésiter,2024-08-14
3099,4295,6853,5,Excellent service !,2024-08-14
5264,874,8213,4,Personnel serviable,2024-08-14
558,52,5558,4,Personnel serviable,2024-08-14
4979,1684,1247,4,Voiture récente et propre,2024-08-14
950,1811,8942,4,Voiture récente et propre,2024-08-14
5786,3235,2890,5,Excellent service !,2024-08-15
4877,3977,2599,4,Voiture récente et propre,2024-08-15
3279,4262,7093,4,Voiture récente et propre,2024-08-15
825,2809,4331,1,Expérience horrible,2024-08-15
5082,1333,9769,5,Parfait de A à Z !,2024-08-16
3042,4574,611,5,Parfait de A à Z !,2024-08-16
3061,132,5576,5,Parfait de A à Z !,2024-08-16
688,29,2803,5,Je reviendrai sans hésiter,2024-08-16
5108,3100,3227,4,Voiture récente et propre,2024-08-16
5487,372,1431,5,Excellent service !,2024-08-16
1885,1988,8184,4,,2024-08-16
1510,1500,2260,5,Excellent service !,2024-08-16
3508,533,5950,5,Je reviendrai sans hésiter,2024-08-16
3498,2556,7025,5,Excellent service !,2024-08-16
5693,1989,5994,4,Très bonne expérience,2024-08-16
2898,4899,4446,5,Parfait de A à Z !,2024-08-16
2057,1177,3319,3,Bon rapport qualité/prix,2024-08-16
1068,2853,9504,4,Voiture récente et propre,2024-08-16
2430,3586,5411,4,,2024-08-16
1402,2950,4988,5,Je reviendrai sans hésiter,2024-08-16
4346,2986,8017,5,Parfait de A à Z !,2024-08-16
3178,2221,5193,4,Très bonne expérience,2024-08-16
2151,4304,4994,5,Je reviendrai sans hésiter,2024-08-16
580,3622,7243,5,Je reviendrai sans hésiter,2024-08-16
2163,2649,9131,5,Parfait de A à Z !,2024-08-16
2138,164,4076,5,Je reviendrai sans hésiter,2024-08-16
2594,205,4741,5,Excellent service !,2024-08-17
4118,3961,5665,4,Voiture récente et propre,2024-08-17
4975,1354,3215,5,Parfait de A à Z !,2024-08-17
1277,369,6584,5,Excellent service !,2024-08-17
5692,3339,8709,4,Voiture récente et propre,2024-08-17
908,3578,5648,4,Très bonne expérience,2024-08-17
2118,525,6274,4,Voiture récente et propre,2024-08-17
4340,2578,9423,5,Parfait de A à Z !,2024-08-17
2695,4035,5527,4,Très bonne expérience,2024-08-17
4500,2782,7524,4,Très bonne expérience,2024-08-17
12,3955,9070,5,Excellent service !,2024-08-17
4310,4123,4627,5,Parfait de A à Z !,2024-08-17
1522,238,8903,5,Je reviendrai sans hésiter,2024-08-18
5345,2012,1404,5,Excellent service !,2024-08-18
3877,811,8956,4,Très bonne expérience,2024-08-18
4545,1208,7445,4,Très bonne expérience,2024-08-18
3215,2482,1646,5,Parfait de A à Z !,2024-08-18
1076,4760,339,5,Excellent service !,2024-08-18
162,122,5651,5,,2024-08-18
860,1976,178,4,Personnel serviable,2024-08-18
2129,1048,3478,5,Je reviendrai sans hésiter,2024-08-18
1530,323,2305,4,Voiture récente et propre,2024-08-19
1846,1049,3092,5,Je reviendrai sans hésiter,2024-08-19
5803,2982,272,5,Je reviendrai sans hésiter,2024-08-19
2134,166,3544,5,Parfait de A à Z !,2024-08-19
626,1075,6788,5,Excellent service !,2024-08-19
2660,914,9943,4,Voiture récente et propre,2024-08-19
3660,1808,3262,5,Parfait de A à Z !,2024-08-19
3535,1818,7877,5,,2024-08-19
3828,902,3694,5,Excellent service !,2024-08-19
2011,1820,5001,5,Je reviendrai sans hésiter,2024-08-19
238,3392,9298,5,Parfait de A à Z !,2024-08-19
3065,2285,7843,5,Parfait de A à Z !,2024-08-19
5898,963,4077,4,Voiture récente et propre,2024-08-19
2393,1278,8380,5,Parfait de A à Z !,2024-08-19
1096,3185,7331,5,Je reviendrai sans hésiter,2024-08-19
939,4548,4717,5,Parfait de A à Z !,2024-08-20
3517,3594,1736,5,Parfait de A à Z !,2024-08-20
2185,2917,5884,5,,2024-08-20
1019,2974,2211,5,Je reviendrai sans hésiter,2024-08-20
3468,1999,9392,5,Parfait de A à Z !,2024-08-20
4126,1998,8465,5,Parfait de A à Z !,2024-08-20
4985,2882,6165,5,Excellent service !,2024-08-20
4115,1694,1786,4,Voiture récente et propre,2024-08-20
3486,1085,7630,4,Personnel serviable,2024-08-20
5622,3161,8534,5,Parfait de A à Z !,2024-08-20
4045,3864,942,5,Parfait de A à Z !,2024-08-20
2886,573,3403,4,Voiture récente et propre,2024-08-21
5299,4498,7082,5,Excellent service !,2024-08-21
3171,4948,5947,5,Parfait de A à Z !,2024-08-21
1366,3165,3998,4,Très bonne expérience,2024-08-21
2239,4264,4371,4,Voiture récente et propre,2024-08-21
5729,1219,7163,5,Parfait de A à Z !,2024-08-21
4526,2822,7953,4,Voiture récente et propre,2024-08-21
1163,4794,8931,5,Parfait de A à Z !,2024-08-21
670,28,3901,3,,2024-08-21
4832,2474,9296,5,Excellent service !,2024-08-21
4982,1139,342,5,Parfait de A à Z !,2024-08-21
4862,1651,3559,5,Je reviendrai sans hésiter,2024-08-21
4666,524,8512,4,,2024-08-21
2992,2514,4733,5,Je reviendrai sans hésiter,2024-08-21
4403,4095,3355,5,Parfait de A à Z !,2024-08-21
5767,4282,6813,4,Très bonne expérience,2024-08-22
4124,3855,167,5,Parfait de A à Z !,2024-08-22
3530,1443,4554,5,Excellent service !,2024-08-22
3383,724,2673,4,Très bonne expérience,2024-08-22
5658,832,8193,5,Excellent service !,2024-08-22
5540,633,2979,5,Parfait de A à Z !,2024-08-22
344,2055,8483,5,Parfait de A à Z !,2024-08-22
142,4186,1238,5,Excellent service !,2024-08-22
1775,1284,3220,4,Très bonne expérience,2024-08-22
4437,4493,7817,4,Personnel serviable,2024-08-22
2089,712,2931,5,Parfait de A à Z !,2024-08-23
1641,180,2277,5,Excellent service !,2024-08-23
5981,3199,9048,2,Problème avec le paiement,2024-08-23
3685,1318,1428,4,,2024-08-23
585,3079,5155,4,Voiture récente et propre,2024-08-23
1014,4204,6955,3,Peu de choix de véhicules,2024-08-23
4554,502,6177,5,Je reviendrai sans hésiter,2024-08-23
403,4643,4251,5,Je reviendrai sans hésiter,2024-08-23
1295,3411,1630,5,Je reviendrai sans hésiter,2024-08-23
2246,660,8420,2,Attente trop longue,2024-08-23
4264,4559,9235,4,Personnel serviable,2024-08-23
3046,3663,9872,4,Personnel serviable,2024-08-24
4410,2318,7161,3,Correct mais sans plus,2024-08-24
